stock_code,company_name,ipo_date,doc_type,headline,url,resolved_from_htm_index,release_date,local_path,downloaded
00600,"Axera Semiconductor Co., Ltd.",2026-02-10,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0308/2026030800189.pdf,,2026-03-08 19:07:00,pdfs/00600/stabilization_0.pdf,True
02720,Ridge Outdoor International Limited,2026-02-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0130/2026013002014.pdf,,2026-01-30 22:04:00,pdfs/02720/prospectus_0.pdf,True
02720,Ridge Outdoor International Limited,2026-02-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0209/2026020901096.pdf,,2026-02-09 21:10:00,pdfs/02720/allotment_0.pdf,True
02720,Ridge Outdoor International Limited,2026-02-10,over_allotment_exercise,,,,,,False
02720,Ridge Outdoor International Limited,2026-02-10,stabilization,,,,,,False
00470,"WUXI LEAD INTELLIGENT EQUIPMENT CO., LTD.",2026-02-11,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0203/2026020300009.pdf,,2026-02-03 06:21:00,pdfs/00470/prospectus_0.pdf,True
00470,"WUXI LEAD INTELLIGENT EQUIPMENT CO., LTD.",2026-02-11,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0210/2026021001338.pdf,,2026-02-10 22:25:00,pdfs/00470/allotment_0.pdf,True
00470,"WUXI LEAD INTELLIGENT EQUIPMENT CO., LTD.",2026-02-11,over_allotment_exercise,,,,,,False
00470,"WUXI LEAD INTELLIGENT EQUIPMENT CO., LTD.",2026-02-11,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0308/2026030800191.pdf,,2026-03-08 19:46:00,pdfs/00470/stabilization_0.pdf,True
02706,"Beijing Haizhi Technology Group Co., Ltd.",2026-02-13,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020500037.pdf,,2026-02-05 06:14:00,pdfs/02706/prospectus_0.pdf,True
02706,"Beijing Haizhi Technology Group Co., Ltd.",2026-02-13,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0212/2026021201324.pdf,,2026-02-12 21:11:00,pdfs/02706/allotment_0.pdf,True
02706,"Beijing Haizhi Technology Group Co., Ltd.",2026-02-13,over_allotment_exercise,,,,,,False
02706,"Beijing Haizhi Technology Group Co., Ltd.",2026-02-13,stabilization,,,,,,False
09981,"Shenzhen Woer Heat-Shrinkable Material Co., Ltd.",2026-02-13,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020500055.pdf,,2026-02-05 06:22:00,pdfs/09981/prospectus_0.pdf,True
09981,"Shenzhen Woer Heat-Shrinkable Material Co., Ltd.",2026-02-13,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/12015007/2026020500097.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020500092.htm,2026-02-05 06:40:00,pdfs/09981/prospectus_1.pdf,True
09981,"Shenzhen Woer Heat-Shrinkable Material Co., Ltd.",2026-02-13,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0212/2026021201492.pdf,,2026-02-12 22:56:00,pdfs/09981/allotment_0.pdf,True
09981,"Shenzhen Woer Heat-Shrinkable Material Co., Ltd.",2026-02-13,over_allotment_exercise,,,,,,False
09981,"Shenzhen Woer Heat-Shrinkable Material Co., Ltd.",2026-02-13,stabilization,,,,,,False
02649,"ALSCO Pooling Service Co., Ltd.",2026-03-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0227/2026022700013.pdf,,2026-02-27 06:15:00,pdfs/02649/prospectus_0.pdf,True
02649,"ALSCO Pooling Service Co., Ltd.",2026-03-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0306/2026030601405.pdf,,2026-03-06 21:28:00,pdfs/02649/allotment_0.pdf,True
02649,"ALSCO Pooling Service Co., Ltd.",2026-03-09,over_allotment_exercise,,,,,,False
02649,"ALSCO Pooling Service Co., Ltd.",2026-03-09,stabilization,,,,,,False
02715,"ESTUN AUTOMATION CO., LTD",2026-03-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0227/2026022700017.pdf,,2026-02-27 06:16:00,pdfs/02715/prospectus_0.pdf,True
02715,"ESTUN AUTOMATION CO., LTD",2026-03-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0306/2026030601391.pdf,,2026-03-06 21:18:00,pdfs/02715/allotment_0.pdf,True
02715,"ESTUN AUTOMATION CO., LTD",2026-03-09,over_allotment_exercise,,,,,,False
02715,"ESTUN AUTOMATION CO., LTD",2026-03-09,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0407/2026040700049.pdf,,2026-04-07 18:11:00,pdfs/02715/stabilization_0.pdf,True
02692,"Shenzhen Zhaowei Machinery & Electronics Co., Ltd.",2026-03-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0227/2026022700015.pdf,,2026-02-27 06:16:00,pdfs/02692/prospectus_0.pdf,True
02692,"Shenzhen Zhaowei Machinery & Electronics Co., Ltd.",2026-03-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0306/2026030601575.pdf,,2026-03-06 22:41:00,pdfs/02692/allotment_0.pdf,True
02692,"Shenzhen Zhaowei Machinery & Electronics Co., Ltd.",2026-03-09,over_allotment_exercise,,,,,,False
02692,"Shenzhen Zhaowei Machinery & Electronics Co., Ltd.",2026-03-09,stabilization,,,,,,False
03268,"MeiG Smart Technology Co., Ltd.",2026-03-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0227/2026022700019.pdf,,2026-02-27 06:18:00,pdfs/03268/prospectus_0.pdf,True
03268,"MeiG Smart Technology Co., Ltd.",2026-03-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0309/2026030901426.pdf,,2026-03-09 22:31:00,pdfs/03268/allotment_0.pdf,True
03268,"MeiG Smart Technology Co., Ltd.",2026-03-10,over_allotment_exercise,,,,,,False
03268,"MeiG Smart Technology Co., Ltd.",2026-03-10,stabilization,,,,,,False
01989,Delton Technology (Guangzhou) Inc.,2026-03-20,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0312/2026031200003.pdf,,2026-03-12 06:02:00,pdfs/01989/prospectus_0.pdf,True
01989,Delton Technology (Guangzhou) Inc.,2026-03-20,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031901556.pdf,,2026-03-19 22:09:00,pdfs/01989/allotment_0.pdf,True
01989,Delton Technology (Guangzhou) Inc.,2026-03-20,over_allotment_exercise,,,,,,False
01989,Delton Technology (Guangzhou) Inc.,2026-03-20,stabilization,,,,,,False
02701,Nsing Technologies Inc.,2026-03-23,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0313/2026031300049.pdf,,2026-03-13 06:24:00,pdfs/02701/prospectus_0.pdf,True
02701,Nsing Technologies Inc.,2026-03-23,allotment,Announcements and Notices - [Allotment Results] - Announcement of Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032001594.pdf,,2026-03-20 21:01:00,pdfs/02701/allotment_0.pdf,True
02701,Nsing Technologies Inc.,2026-03-23,over_allotment_exercise,,,,,,False
02701,Nsing Technologies Inc.,2026-03-23,stabilization,,,,,,False
03355,FS.COM Ltd.,2026-03-23,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0313/2026031300015.pdf,,2026-03-13 06:17:00,pdfs/03355/prospectus_0.pdf,True
03355,FS.COM Ltd.,2026-03-23,allotment,Announcements and Notices - [Allotment Results] - Announcement of Final Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032001750.pdf,,2026-03-20 22:07:00,pdfs/03355/allotment_0.pdf,True
03355,FS.COM Ltd.,2026-03-23,over_allotment_exercise,,,,,,False
03355,FS.COM Ltd.,2026-03-23,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041701549.pdf,,2026-04-17 20:53:00,pdfs/03355/stabilization_0.pdf,True
02729,"Zhejiang Galaxis Technology Group Co., Ltd.",2026-03-24,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0316/2026031600013.pdf,,2026-03-16 06:16:00,pdfs/02729/prospectus_0.pdf,True
02729,"Zhejiang Galaxis Technology Group Co., Ltd.",2026-03-24,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0323/2026032301408.pdf,,2026-03-23 20:38:00,pdfs/02729/allotment_0.pdf,True
02729,"Zhejiang Galaxis Technology Group Co., Ltd.",2026-03-24,over_allotment_exercise,,,,,,False
02729,"Zhejiang Galaxis Technology Group Co., Ltd.",2026-03-24,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILIZATION PERIOD, NO STABILIZATION ACTIONS AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000237.pdf,,2026-04-20 12:00:00,pdfs/02729/stabilization_0.pdf,True
02632,"Jiangsu New Vision Automotive Electronics Co., Ltd.",2026-03-24,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0316/2026031600011.pdf,,2026-03-16 06:15:00,pdfs/02632/prospectus_0.pdf,True
02632,"Jiangsu New Vision Automotive Electronics Co., Ltd.",2026-03-24,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0323/2026032301630.pdf,,2026-03-23 22:27:00,pdfs/02632/allotment_0.pdf,True
02632,"Jiangsu New Vision Automotive Electronics Co., Ltd.",2026-03-24,over_allotment_exercise,,,,,,False
02632,"Jiangsu New Vision Automotive Electronics Co., Ltd.",2026-03-24,stabilization,,,,,,False
01021,"Guangdong Huayan Robotics Co., Ltd.",2026-03-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000035.pdf,,2026-03-20 06:19:00,pdfs/01021/prospectus_0.pdf,True
01021,"Guangdong Huayan Robotics Co., Ltd.",2026-03-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0327/2026032703804.pdf,,2026-03-27 22:27:00,pdfs/01021/allotment_0.pdf,True
01021,"Guangdong Huayan Robotics Co., Ltd.",2026-03-30,over_allotment_exercise,,,,,,False
01021,"Guangdong Huayan Robotics Co., Ltd.",2026-03-30,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0426/2026042600007.pdf,,2026-04-26 18:04:00,pdfs/01021/stabilization_0.pdf,True
02526,"Hangzhou Diagens Biotechnology Co., Ltd.",2026-03-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000025.pdf,,2026-03-20 06:12:00,pdfs/02526/prospectus_0.pdf,True
02526,"Hangzhou Diagens Biotechnology Co., Ltd.",2026-03-30,allotment,Announcements and Notices - [Allotment Results] - Announcement of Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0327/2026032702330.pdf,,2026-03-27 20:11:00,pdfs/02526/allotment_0.pdf,True
02526,"Hangzhou Diagens Biotechnology Co., Ltd.",2026-03-30,over_allotment_exercise,,,,,,False
02526,"Hangzhou Diagens Biotechnology Co., Ltd.",2026-03-30,stabilization,,,,,,False
02726,"Epiworld International Co., Ltd.",2026-03-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000029.pdf,,2026-03-20 06:14:00,pdfs/02726/prospectus_0.pdf,True
02726,"Epiworld International Co., Ltd.",2026-03-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0327/2026032702128.pdf,,2026-03-27 19:46:00,pdfs/02726/allotment_0.pdf,True
02726,"Epiworld International Co., Ltd.",2026-03-30,over_allotment_exercise,,,,,,False
02726,"Epiworld International Co., Ltd.",2026-03-30,stabilization,,,,,,False
06636,"Shandong Extreme Vision Technology Co., Ltd.",2026-03-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000097.pdf,,2026-03-20 06:38:00,pdfs/06636/prospectus_0.pdf,True
06636,"Shandong Extreme Vision Technology Co., Ltd.",2026-03-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0327/2026032703232.pdf,,2026-03-27 21:59:00,pdfs/06636/allotment_0.pdf,True
06636,"Shandong Extreme Vision Technology Co., Ltd.",2026-03-30,over_allotment_exercise,,,,,,False
06636,"Shandong Extreme Vision Technology Co., Ltd.",2026-03-30,stabilization,,,,,,False
00664,"Hangzhou Tongshifu Cultural and Creative (Group) Co., Ltd.",2026-03-31,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0323/2026032300037.pdf,,2026-03-23 06:22:00,pdfs/00664/prospectus_0.pdf,True
00664,"Hangzhou Tongshifu Cultural and Creative (Group) Co., Ltd.",2026-03-31,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0330/2026033003120.pdf,,2026-03-30 22:11:00,pdfs/00664/allotment_0.pdf,True
00664,"Hangzhou Tongshifu Cultural and Creative (Group) Co., Ltd.",2026-03-31,over_allotment_exercise,,,,,,False
00664,"Hangzhou Tongshifu Cultural and Creative (Group) Co., Ltd.",2026-03-31,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILIZATION PERIOD, NO STABILIZATION ACTIONS AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004704.pdf,,2026-04-30 22:50:00,pdfs/00664/stabilization_0.pdf,True
03625,"Shanghai FourSemi Semiconductor Co., Ltd.",2026-03-31,prospectus,Listing Documents - [Offer for Subscription] - Global Offering,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0323/2026032300023.pdf,,2026-03-23 06:15:00,pdfs/03625/prospectus_0.pdf,True
03625,"Shanghai FourSemi Semiconductor Co., Ltd.",2026-03-31,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0330/2026033003564.pdf,,2026-03-30 22:33:00,pdfs/03625/allotment_0.pdf,True
03625,"Shanghai FourSemi Semiconductor Co., Ltd.",2026-03-31,over_allotment_exercise,,,,,,False
03625,"Shanghai FourSemi Semiconductor Co., Ltd.",2026-03-31,stabilization,,,,,,False
06656,"Sigenergy Technology Co., Ltd.",2026-04-16,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0408/2026040800017.pdf,,2026-04-08 06:21:00,pdfs/06656/prospectus_0.pdf,True
06656,"Sigenergy Technology Co., Ltd.",2026-04-16,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0415/2026041501574.pdf,,2026-04-15 22:32:00,pdfs/06656/allotment_0.pdf,True
06656,"Sigenergy Technology Co., Ltd.",2026-04-16,over_allotment_exercise,,,,,,False
06656,"Sigenergy Technology Co., Ltd.",2026-04-16,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0513/2026051301292.pdf,,2026-05-13 21:34:00,pdfs/06656/stabilization_0.pdf,True
03277,Gpixel Changchun Microelectronics Inc.,2026-04-17,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0409/2026040900047.pdf,,2026-04-09 06:40:00,pdfs/03277/prospectus_0.pdf,True
03277,Gpixel Changchun Microelectronics Inc.,2026-04-17,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0416/2026041602158.pdf,,2026-04-16 22:56:00,pdfs/03277/allotment_0.pdf,True
03277,Gpixel Changchun Microelectronics Inc.,2026-04-17,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0508/2026050801115.pdf,,2026-05-08 18:36:00,pdfs/03277/over_allotment_exercise_0.pdf,True
03277,Gpixel Changchun Microelectronics Inc.,2026-04-17,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTION AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0514/2026051400392.pdf,,2026-05-14 16:39:00,pdfs/03277/stabilization_0.pdf,True
00068,Manycore Tech Inc.,2026-04-17,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0409/2026040900025.pdf,,2026-04-09 06:16:00,pdfs/00068/prospectus_0.pdf,True
00068,Manycore Tech Inc.,2026-04-17,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0416/2026041601684.pdf,,2026-04-16 20:59:00,pdfs/00068/allotment_0.pdf,True
00068,Manycore Tech Inc.,2026-04-17,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042001756.pdf,,2026-04-20 22:39:00,pdfs/00068/over_allotment_exercise_0.pdf,True
00068,Manycore Tech Inc.,2026-04-17,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0518/2026051801670.pdf,,2026-05-22 22:42:00,pdfs/00068/stabilization_0.pdf,True
02476,"Victory Giant Technology (HuiZhou) Co., Ltd.",2026-04-21,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0413/2026041300005.pdf,,2026-04-13 06:12:00,pdfs/02476/prospectus_0.pdf,True
02476,"Victory Giant Technology (HuiZhou) Co., Ltd.",2026-04-21,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042001650.pdf,,2026-04-20 22:10:00,pdfs/02476/allotment_0.pdf,True
